ic_date,ic_month,ic_year,ic_isoweek,ic_isodow,ic_isoyear,ic_call_grouping,ic_calls,ic_first_contacts,ic_second_contacts
2017-08-21,8,2017,34,1,2017,DTCSales_NA,7,2,0
2017-08-21,8,2017,34,1,2017,DTCSales_PaidSearch,20,13,4
2017-08-21,8,2017,34,1,2017,DTCSales_Pillows,9,7,0
2017-08-21,8,2017,34,1,2017,DTCSales_Website,181,100,33
2017-08-22,8,2017,34,2,2017,,45,12,10
2017-08-22,8,2017,34,2,2017,DTCSales,8,1,0
2017-08-22,8,2017,34,2,2017,DTCSales_DirectMail,8,0,2
2017-08-22,8,2017,34,2,2017,DTCSales_NA,10,0,0
2017-08-22,8,2017,34,2,2017,DTCSales_PaidSearch,14,7,4
2017-08-22,8,2017,34,2,2017,DTCSales_Pillows,8,6,1
2017-08-22,8,2017,34,2,2017,DTCSales_Product,1,1,0
2017-08-22,8,2017,34,2,2017,DTCSales_Website,165,95,29
2017-08-23,8,2017,34,3,2017,,43,17,13
2017-08-23,8,2017,34,3,2017,DTCSales,17,1,3
2017-08-23,8,2017,34,3,2017,DTCSales_DirectMail,1,1,0
2017-08-23,8,2017,34,3,2017,DTCSales_Email,3,2,0
2017-08-23,8,2017,34,3,2017,DTCSales_NA,4,2,0
2017-08-23,8,2017,34,3,2017,DTCSales_PaidSearch,18,9,4
2017-08-23,8,2017,34,3,2017,DTCSales_Pillows,11,8,1
2017-08-23,8,2017,34,3,2017,DTCSales_Product,1,1,0
2017-08-23,8,2017,34,3,2017,DTCSales_SalesSite,3,0,1
2017-08-23,8,2017,34,3,2017,DTCSales_Website,147,89,19
2017-08-24,8,2017,34,4,2017,,34,10,4
2017-08-24,8,2017,34,4,2017,DTCSales,15,3,3
2017-08-24,8,2017,34,4,2017,DTCSales_DirectMail,3,1,0
2017-08-24,8,2017,34,4,2017,DTCSales_Email,4,2,1
2017-08-24,8,2017,34,4,2017,DTCSales_NA,8,1,0
2017-08-24,8,2017,34,4,2017,DTCSales_PaidSearch,10,6,2
2017-08-24,8,2017,34,4,2017,DTCSales_Pillows,10,7,2
2017-08-24,8,2017,34,4,2017,DTCSales_SalesSite,3,1,1
2017-08-24,8,2017,34,4,2017,DTCSales_Social,1,1,0
2017-08-24,8,2017,34,4,2017,DTCSales_Website,139,83,25
2017-08-25,8,2017,34,5,2017,,43,13,7
2017-08-25,8,2017,34,5,2017,DTCSales,23,3,5
2017-08-25,8,2017,34,5,2017,DTCSales_DirectMail,5,1,2
2017-08-25,8,2017,34,5,2017,DTCSales_Email,4,3,0
2017-08-25,8,2017,34,5,2017,DTCSales_NA,5,0,0
2017-08-25,8,2017,34,5,2017,DTCSales_PaidSearch,17,12,2
2017-08-25,8,2017,34,5,2017,DTCSales_Pillows,12,9,2
2017-08-25,8,2017,34,5,2017,DTCSales_Website,151,91,28
2017-08-26,8,2017,34,6,2017,DTCSales,11,0,2
2017-08-26,8,2017,34,6,2017,DTCSales_DirectMail,5,1,2
2017-08-26,8,2017,34,6,2017,DTCSales_Email,3,1,0
2017-08-26,8,2017,34,6,2017,DTCSales_NA,7,0,0
2017-08-26,8,2017,34,6,2017,DTCSales_PaidSearch,8,6,2
2017-08-26,8,2017,34,6,2017,DTCSales_Pillows,3,3,0
2017-08-26,8,2017,34,6,2017,DTCSales_Website,120,71,15
2017-08-27,8,2017,34,7,2017,DTCSales,1,0,1
2017-08-27,8,2017,34,7,2017,DTCSales_DirectMail,1,1,0
2017-08-27,8,2017,34,7,2017,DTCSales_Email,4,2,1
2017-08-27,8,2017,34,7,2017,DTCSales_NA,4,0,0
2017-08-27,8,2017,34,7,2017,DTCSales_PaidSearch,10,5,4
2017-08-27,8,2017,34,7,2017,DTCSales_Pillows,3,0,0
2017-08-27,8,2017,34,7,2017,DTCSales_SalesSite,1,0,1
2017-08-27,8,2017,34,7,2017,DTCSales_Website,110,56,16
2017-08-28,8,2017,35,1,2017,,64,33,16
2017-08-28,8,2017,35,1,2017,DTCSales,29,7,6
2017-08-28,8,2017,35,1,2017,DTCSales_DirectMail,6,1,3
2017-08-28,8,2017,35,1,2017,DTCSales_Email,3,3,0
2017-08-28,8,2017,35,1,2017,DTCSales_NA,8,0,0
2017-08-28,8,2017,35,1,2017,DTCSales_PaidSearch,12,5,1
2017-08-28,8,2017,35,1,2017,DTCSales_Pillows,10,7,1
2017-08-28,8,2017,35,1,2017,DTCSales_Product,3,2,0
2017-08-28,8,2017,35,1,2017,DTCSales_Website,204,107,24
2017-08-29,8,2017,35,2,2017,,5,1,0
2017-08-29,8,2017,35,2,2017,DTCSales,17,3,2
2017-08-29,8,2017,35,2,2017,DTCSales_DirectMail,7,3,2
2017-08-29,8,2017,35,2,2017,DTCSales_Email,8,5,1
2017-08-29,8,2017,35,2,2017,DTCSales_NA,7,0,0
2017-08-29,8,2017,35,2,2017,DTCSales_PaidSearch,3,1,1
2017-08-29,8,2017,35,2,2017,DTCSales_Pillows,10,6,0
2017-08-29,8,2017,35,2,2017,DTCSales_SalesSite,1,1,0
2017-08-29,8,2017,35,2,2017,DTCSales_Website,160,89,22
2017-08-30,8,2017,35,3,2017,,7,2,3
2017-08-30,8,2017,35,3,2017,DTCSales,27,7,5
2017-08-30,8,2017,35,3,2017,DTCSales_DirectMail,6,1,2
2017-08-30,8,2017,35,3,2017,DTCSales_Email,2,1,0
2017-08-30,8,2017,35,3,2017,DTCSales_NA,12,0,0
2017-08-30,8,2017,35,3,2017,DTCSales_PaidSearch,20,11,0
2017-08-30,8,2017,35,3,2017,DTCSales_Pillows,8,5,2
2017-08-30,8,2017,35,3,2017,DTCSales_SalesSite,1,1,0
2017-08-30,8,2017,35,3,2017,DTCSales_Website,154,91,18
2017-08-31,8,2017,35,4,2017,,3,2,1
2017-08-31,8,2017,35,4,2017,DTCSales,27,5,2
2017-08-31,8,2017,35,4,2017,DTCSales_DirectMail,5,1,2
2017-08-31,8,2017,35,4,2017,DTCSales_Email,3,2,0
2017-08-31,8,2017,35,4,2017,DTCSales_NA,12,2,0
2017-08-31,8,2017,35,4,2017,DTCSales_PaidSearch,29,16,2
2017-08-31,8,2017,35,4,2017,DTCSales_Pillows,5,2,0
2017-08-31,8,2017,35,4,2017,DTCSales_Product,1,1,0
2017-08-31,8,2017,35,4,2017,DTCSales_Website,186,119,26
2017-09-01,9,2017,35,5,2017,,1,0,1
2017-09-01,9,2017,35,5,2017,DTCSales,20,4,3
2017-09-01,9,2017,35,5,2017,DTCSales_DirectMail,2,1,0
2017-09-01,9,2017,35,5,2017,DTCSales_Email,11,2,4
2017-09-01,9,2017,35,5,2017,DTCSales_NA,14,0,0
2017-09-01,9,2017,35,5,2017,DTCSales_PaidSearch,29,22,2
2017-09-01,9,2017,35,5,2017,DTCSales_Pillows,13,8,1
2017-09-01,9,2017,35,5,2017,DTCSales_SalesSite,1,1,0
2017-09-01,9,2017,35,5,2017,DTCSales_Website,191,113,26
2017-09-02,9,2017,35,6,2017,,1,0,1
2017-09-02,9,2017,35,6,2017,DTCSales,8,2,1
2017-09-02,9,2017,35,6,2017,DTCSales_DirectMail,6,0,1
2017-09-02,9,2017,35,6,2017,DTCSales_Email,5,2,1
2017-09-02,9,2017,35,6,2017,DTCSales_NA,32,4,0
2017-09-02,9,2017,35,6,2017,DTCSales_PaidSearch,22,18,0
2017-09-02,9,2017,35,6,2017,DTCSales_Pillows,40,33,1
2017-09-02,9,2017,35,6,2017,DTCSales_Website,257,159,25
2017-09-03,9,2017,35,7,2017,,2,0,2
2017-09-03,9,2017,35,7,2017,DTCSales,4,2,1
2017-09-03,9,2017,35,7,2017,DTCSales_DirectMail,3,2,1
2017-09-03,9,2017,35,7,2017,DTCSales_Email,3,2,0
2017-09-03,9,2017,35,7,2017,DTCSales_NA,31,6,0
2017-09-03,9,2017,35,7,2017,DTCSales_PaidSearch,17,9,2
2017-09-03,9,2017,35,7,2017,DTCSales_Pillows,41,25,3
2017-09-03,9,2017,35,7,2017,DTCSales_Product,1,0,1
2017-09-03,9,2017,35,7,2017,DTCSales_Website,246,146,25
2017-09-04,9,2017,36,1,2017,,4,0,1
2017-09-04,9,2017,36,1,2017,DTCSales,20,5,1
2017-09-04,9,2017,36,1,2017,DTCSales_DirectMail,12,3,5
2017-09-04,9,2017,36,1,2017,DTCSales_Email,27,16,5
2017-09-04,9,2017,36,1,2017,DTCSales_NA,36,7,0
2017-09-04,9,2017,36,1,2017,DTCSales_PaidSearch,31,16,3
2017-09-04,9,2017,36,1,2017,DTCSales_Pillows,80,49,7
2017-09-04,9,2017,36,1,2017,DTCSales_SalesSite,3,2,1
2017-09-04,9,2017,36,1,2017,DTCSales_Website,510,315,32
2017-09-05,9,2017,36,1,2017,,1,0,0
2017-09-05,9,2017,36,2,2017,,3,1,0
2017-09-05,9,2017,36,2,2017,DTCSales,30,5,3
2017-09-05,9,2017,36,2,2017,DTCSales_DirectMail,7,3,2
2017-09-05,9,2017,36,2,2017,DTCSales_Email,14,9,1
2017-09-05,9,2017,36,2,2017,DTCSales_NA,12,0,1
2017-09-05,9,2017,36,2,2017,DTCSales_PaidSearch,33,18,3
2017-09-05,9,2017,36,2,2017,DTCSales_Pillows,28,15,2
2017-09-05,9,2017,36,2,2017,DTCSales_SalesSite,1,0,0
2017-09-05,9,2017,36,2,2017,DTCSales_Website,246,144,36
2017-09-06,9,2017,36,3,2017,,3,1,1
2017-09-06,9,2017,36,3,2017,DTCSales,20,3,1
2017-09-06,9,2017,36,3,2017,DTCSales_DirectMail,9,1,2
2017-09-06,9,2017,36,3,2017,DTCSales_Email,4,1,1
2017-09-06,9,2017,36,3,2017,DTCSales_NA,18,1,1
2017-09-06,9,2017,36,3,2017,DTCSales_PaidSearch,27,15,5
2017-09-06,9,2017,36,3,2017,DTCSales_Pillows,16,10,3
2017-09-06,9,2017,36,3,2017,DTCSales_Product,2,0,1
2017-09-06,9,2017,36,3,2017,DTCSales_Website,187,105,26
2017-09-07,9,2017,36,4,2017,,2,0,0
2017-09-07,9,2017,36,4,2017,DTCSales,18,6,3
2017-09-07,9,2017,36,4,2017,DTCSales_DirectMail,2,2,0
2017-09-07,9,2017,36,4,2017,DTCSales_Email,5,4,0
2017-09-07,9,2017,36,4,2017,DTCSales_NA,7,2,0
2017-09-07,9,2017,36,4,2017,DTCSales_PaidSearch,19,10,3
2017-09-07,9,2017,36,4,2017,DTCSales_Pillows,20,14,1
2017-09-07,9,2017,36,4,2017,DTCSales_Product,1,0,1
2017-09-07,9,2017,36,4,2017,DTCSales_SalesSite,1,1,0
2017-09-07,9,2017,36,4,2017,DTCSales_Website,134,71,29
2017-09-08,9,2017,36,5,2017,,2,1,0
2017-09-08,9,2017,36,5,2017,DTCSales,8,3,1
2017-09-08,9,2017,36,5,2017,DTCSales_DirectMail,8,4,1
2017-09-08,9,2017,36,5,2017,DTCSales_Email,1,1,0
2017-09-08,9,2017,36,5,2017,DTCSales_NA,4,0,0
2017-09-08,9,2017,36,5,2017,DTCSales_PaidSearch,12,7,1
2017-09-08,9,2017,36,5,2017,DTCSales_Pillows,15,9,2
2017-09-08,9,2017,36,5,2017,DTCSales_Website,148,93,25
2017-09-09,9,2017,36,6,2017,,1,0,0
2017-09-09,9,2017,36,6,2017,DTCSales,8,0,1
2017-09-09,9,2017,36,6,2017,DTCSales_DirectMail,4,0,2
2017-09-09,9,2017,36,6,2017,DTCSales_Email,2,1,0
2017-09-09,9,2017,36,6,2017,DTCSales_NA,6,0,0
2017-09-09,9,2017,36,6,2017,DTCSales_PaidSearch,4,2,0
2017-09-09,9,2017,36,6,2017,DTCSales_Pillows,15,10,1
2017-09-09,9,2017,36,6,2017,DTCSales_Website,120,74,18
2017-09-10,9,2017,36,7,2017,DTCSales,2,1,1
2017-09-10,9,2017,36,7,2017,DTCSales_Email,2,1,1
2017-09-10,9,2017,36,7,2017,DTCSales_NA,14,1,0
2017-09-10,9,2017,36,7,2017,DTCSales_PaidSearch,8,4,1
2017-09-10,9,2017,36,7,2017,DTCSales_Pillows,16,11,1
2017-09-10,9,2017,36,7,2017,DTCSales_Website,106,57,18
2017-09-11,9,2017,37,1,2017,,6,1,2
2017-09-11,9,2017,37,1,2017,DTCSales,30,5,7
2017-09-11,9,2017,37,1,2017,DTCSales_DirectMail,7,2,3
2017-09-11,9,2017,37,1,2017,DTCSales_Email,3,1,1
2017-09-11,9,2017,37,1,2017,DTCSales_NA,15,1,0
2017-09-11,9,2017,37,1,2017,DTCSales_PaidSearch,14,10,3
2017-09-11,9,2017,37,1,2017,DTCSales_Pillows,22,19,1
2017-09-11,9,2017,37,1,2017,DTCSales_Product,1,0,1
2017-09-11,9,2017,37,1,2017,DTCSales_Website,164,86,27
2017-09-12,9,2017,37,2,2017,,5,0,0
2017-09-12,9,2017,37,2,2017,DTCSales,17,2,2
2017-09-12,9,2017,37,2,2017,DTCSales_DirectMail,4,2,0
2017-09-12,9,2017,37,2,2017,DTCSales_Email,5,2,1
2017-09-12,9,2017,37,2,2017,DTCSales_NA,8,0,0
2017-09-12,9,2017,37,2,2017,DTCSales_PaidSearch,16,10,2
2017-09-12,9,2017,37,2,2017,DTCSales_Pillows,26,16,4
2017-09-12,9,2017,37,2,2017,DTCSales_Product,1,1,0
2017-09-12,9,2017,37,2,2017,DTCSales_SalesSite,1,1,0
2017-09-12,9,2017,37,2,2017,DTCSales_Website,156,86,25
2017-09-13,9,2017,37,3,2017,,5,3,2
2017-09-13,9,2017,37,3,2017,DTCSales,16,5,4
2017-09-13,9,2017,37,3,2017,DTCSales_DirectMail,5,1,1
2017-09-13,9,2017,37,3,2017,DTCSales_Email,5,1,2
2017-09-13,9,2017,37,3,2017,DTCSales_NA,10,1,0
2017-09-13,9,2017,37,3,2017,DTCSales_PaidSearch,14,12,0
2017-09-13,9,2017,37,3,2017,DTCSales_Pillows,14,6,3
2017-09-13,9,2017,37,3,2017,DTCSales_Product,1,0,0
2017-09-13,9,2017,37,3,2017,DTCSales_Website,164,84,32
2017-09-14,9,2017,37,4,2017,,3,1,1
2017-09-14,9,2017,37,4,2017,DTCSales,21,2,3
2017-09-14,9,2017,37,4,2017,DTCSales_DirectMail,1,0,1
2017-09-14,9,2017,37,4,2017,DTCSales_Email,21,7,5
2017-09-14,9,2017,37,4,2017,DTCSales_NA,7,1,1
2017-09-14,9,2017,37,4,2017,DTCSales_PaidSearch,10,5,0
2017-09-14,9,2017,37,4,2017,DTCSales_Pillows,26,16,2
2017-09-14,9,2017,37,4,2017,DTCSales_Website,141,76,26
2017-09-15,9,2017,37,5,2017,,4,1,2
2017-09-15,9,2017,37,5,2017,DTCSales,17,1,1
2017-09-15,9,2017,37,5,2017,DTCSales_DirectMail,2,1,0
2017-09-15,9,2017,37,5,2017,DTCSales_Email,9,3,3
2017-09-15,9,2017,37,5,2017,DTCSales_NA,12,2,0
2017-09-15,9,2017,37,5,2017,DTCSales_PaidSearch,15,8,2
2017-09-15,9,2017,37,5,2017,DTCSales_Pillows,9,5,2
2017-09-15,9,2017,37,5,2017,DTCSales_Product,1,0,1
2017-09-15,9,2017,37,5,2017,DTCSales_Website,135,67,22
2017-09-16,9,2017,37,6,2017,,2,0,0
2017-09-16,9,2017,37,6,2017,DTCSales,11,0,3
2017-09-16,9,2017,37,6,2017,DTCSales_DirectMail,2,1,0
2017-09-16,9,2017,37,6,2017,DTCSales_Email,2,1,0
2017-09-16,9,2017,37,6,2017,DTCSales_NA,11,1,1
2017-09-16,9,2017,37,6,2017,DTCSales_PaidSearch,11,4,4
2017-09-16,9,2017,37,6,2017,DTCSales_Pillows,5,3,1
2017-09-16,9,2017,37,6,2017,DTCSales_Product,1,0,0
2017-09-16,9,2017,37,6,2017,DTCSales_Website,168,96,24
2017-09-17,9,2017,37,7,2017,,1,0,1
2017-09-17,9,2017,37,7,2017,DTCSales,1,0,1
2017-09-17,9,2017,37,7,2017,DTCSales_DirectMail,2,0,0
2017-09-17,9,2017,37,7,2017,DTCSales_Email,11,7,1
2017-09-17,9,2017,37,7,2017,DTCSales_NA,23,3,0
2017-09-17,9,2017,37,7,2017,DTCSales_PaidSearch,7,5,1
2017-09-17,9,2017,37,7,2017,DTCSales_Pillows,7,6,0
2017-09-17,9,2017,37,7,2017,DTCSales_SalesSite,1,0,1
2017-09-17,9,2017,37,7,2017,DTCSales_Website,180,101,25
2017-09-18,9,2017,38,1,2017,,2,0,1
2017-09-18,9,2017,38,1,2017,DTCSales,17,4,6
2017-09-18,9,2017,38,1,2017,DTCSales_DirectMail,9,2,3
2017-09-18,9,2017,38,1,2017,DTCSales_Email,2,2,0
2017-09-18,9,2017,38,1,2017,DTCSales_NA,13,1,0
2017-09-18,9,2017,38,1,2017,DTCSales_PaidSearch,21,14,2
2017-09-18,9,2017,38,1,2017,DTCSales_Pillows,8,7,1
2017-09-18,9,2017,38,1,2017,DTCSales_Website,239,127,31
2017-09-19,9,2017,38,2,2017,,5,2,1
2017-09-19,9,2017,38,2,2017,DTCSales,15,1,2
2017-09-19,9,2017,38,2,2017,DTCSales_DirectMail,4,0,3
2017-09-19,9,2017,38,2,2017,DTCSales_Email,7,2,2
2017-09-19,9,2017,38,2,2017,DTCSales_NA,7,0,0
2017-09-19,9,2017,38,2,2017,DTCSales_PaidSearch,20,11,5
2017-09-19,9,2017,38,2,2017,DTCSales_Pillows,8,5,1
2017-09-19,9,2017,38,2,2017,DTCSales_Website,98,57,12
2017-09-20,9,2017,38,3,2017,,1,0,0
2017-09-20,9,2017,38,3,2017,DTCSales,16,2,3
2017-09-20,9,2017,38,3,2017,DTCSales_DirectMail,8,4,0
2017-09-20,9,2017,38,3,2017,DTCSales_Email,2,1,0
2017-09-20,9,2017,38,3,2017,DTCSales_NA,9,1,0
2017-09-20,9,2017,38,3,2017,DTCSales_PaidSearch,20,9,3
2017-09-20,9,2017,38,3,2017,DTCSales_Pillows,11,5,3
2017-09-20,9,2017,38,3,2017,DTCSales_Website,137,64,24
2017-09-21,9,2017,38,4,2017,DTCSales,17,0,3
2017-09-21,9,2017,38,4,2017,DTCSales_DirectMail,8,3,1
2017-09-21,9,2017,38,4,2017,DTCSales_Email,3,0,0
2017-09-21,9,2017,38,4,2017,DTCSales_NA,4,0,0
2017-09-21,9,2017,38,4,2017,DTCSales_PaidSearch,20,10,5
2017-09-21,9,2017,38,4,2017,DTCSales_Pillows,7,5,0
2017-09-21,9,2017,38,4,2017,DTCSales_Website,101,53,16
2017-09-22,9,2017,38,5,2017,,2,0,1
2017-09-22,9,2017,38,5,2017,DTCSales,15,3,5
2017-09-22,9,2017,38,5,2017,DTCSales_DirectMail,3,1,0
2017-09-22,9,2017,38,5,2017,DTCSales_Email,5,2,1
2017-09-22,9,2017,38,5,2017,DTCSales_NA,13,1,0
2017-09-22,9,2017,38,5,2017,DTCSales_PaidSearch,26,18,3
2017-09-22,9,2017,38,5,2017,DTCSales_Pillows,6,4,1
2017-09-22,9,2017,38,5,2017,DTCSales_Product,2,2,0
2017-09-22,9,2017,38,5,2017,DTCSales_Website,121,68,21
2017-09-23,9,2017,38,6,2017,,2,0,1
2017-09-23,9,2017,38,6,2017,DTCSales,15,1,2
2017-09-23,9,2017,38,6,2017,DTCSales_DirectMail,3,0,1
2017-09-23,9,2017,38,6,2017,DTCSales_Email,1,1,0
2017-09-23,9,2017,38,6,2017,DTCSales_NA,14,2,0
2017-09-23,9,2017,38,6,2017,DTCSales_PaidSearch,13,9,1
2017-09-23,9,2017,38,6,2017,DTCSales_Pillows,5,4,1
2017-09-23,9,2017,38,6,2017,DTCSales_Product,3,2,1
2017-09-23,9,2017,38,6,2017,DTCSales_Website,115,64,15
2017-09-24,9,2017,38,7,2017,,3,0,0
2017-09-24,9,2017,38,7,2017,DTCSales,1,0,0
2017-09-24,9,2017,38,7,2017,DTCSales_DirectMail,2,1,1
2017-09-24,9,2017,38,7,2017,DTCSales_Email,5,2,1
2017-09-24,9,2017,38,7,2017,DTCSales_NA,17,2,0
2017-09-24,9,2017,38,7,2017,DTCSales_PaidSearch,10,5,1
2017-09-24,9,2017,38,7,2017,DTCSales_Pillows,1,1,0
2017-09-24,9,2017,38,7,2017,DTCSales_Website,130,71,21
2017-09-25,9,2017,39,1,2017,,4,0,1
2017-09-25,9,2017,39,1,2017,DTCSales,24,3,4
2017-09-25,9,2017,39,1,2017,DTCSales_DirectMail,9,5,1
2017-09-25,9,2017,39,1,2017,DTCSales_Email,3,1,2
2017-09-25,9,2017,39,1,2017,DTCSales_NA,10,0,0
2017-09-25,9,2017,39,1,2017,DTCSales_PaidSearch,22,16,4
2017-09-25,9,2017,39,1,2017,DTCSales_Pillows,11,5,1
2017-09-25,9,2017,39,1,2017,DTCSales_Website,232,125,35
2017-09-26,9,2017,39,2,2017,,2,0,1
2017-09-26,9,2017,39,2,2017,DTCSales,10,1,3
2017-09-26,9,2017,39,2,2017,DTCSales_DirectMail,3,2,0
2017-09-26,9,2017,39,2,2017,DTCSales_Email,4,1,1
2017-09-26,9,2017,39,2,2017,DTCSales_NA,4,1,1
2017-09-26,9,2017,39,2,2017,DTCSales_PaidSearch,4,2,0
2017-09-26,9,2017,39,2,2017,DTCSales_Pillows,3,3,0
2017-09-26,9,2017,39,2,2017,DTCSales_Product,1,1,0
2017-09-26,9,2017,39,2,2017,DTCSales_Website,134,67,26
2017-09-27,9,2017,39,3,2017,,1,1,0
2017-09-27,9,2017,39,3,2017,DTCSales,9,2,1
2017-09-27,9,2017,39,3,2017,DTCSales_DirectMail,5,0,1
2017-09-27,9,2017,39,3,2017,DTCSales_Email,6,4,0
2017-09-27,9,2017,39,3,2017,DTCSales_NA,4,1,0
2017-09-27,9,2017,39,3,2017,DTCSales_PaidSearch,4,4,0
2017-09-27,9,2017,39,3,2017,DTCSales_Pillows,7,3,1
2017-09-27,9,2017,39,3,2017,DTCSales_Website,115,62,20
2017-09-28,9,2017,39,4,2017,,6,2,3
2017-09-28,9,2017,39,4,2017,DTCSales,13,2,1
2017-09-28,9,2017,39,4,2017,DTCSales_DirectMail,10,1,2
2017-09-28,9,2017,39,4,2017,DTCSales_Email,4,1,1
2017-09-28,9,2017,39,4,2017,DTCSales_NA,2,0,0
2017-09-28,9,2017,39,4,2017,DTCSales_PaidSearch,8,4,2
2017-09-28,9,2017,39,4,2017,DTCSales_Pillows,5,3,0
2017-09-28,9,2017,39,4,2017,DTCSales_Website,105,55,19
2017-09-29,9,2017,39,5,2017,,1,0,1
2017-09-29,9,2017,39,5,2017,DTCSales,11,2,3
2017-09-29,9,2017,39,5,2017,DTCSales_DirectMail,1,1,0
2017-09-29,9,2017,39,5,2017,DTCSales_Email,2,0,0
2017-09-29,9,2017,39,5,2017,DTCSales_NA,1,0,0
2017-09-29,9,2017,39,5,2017,DTCSales_PaidSearch,7,3,3
2017-09-29,9,2017,39,5,2017,DTCSales_Pillows,4,2,2
2017-09-29,9,2017,39,5,2017,DTCSales_Website,95,44,24
2017-09-30,9,2017,39,6,2017,DTCSales,8,4,1
2017-09-30,9,2017,39,6,2017,DTCSales_DirectMail,2,0,0
2017-09-30,9,2017,39,6,2017,DTCSales_NA,4,0,0
2017-09-30,9,2017,39,6,2017,DTCSales_PaidSearch,4,2,1
2017-09-30,9,2017,39,6,2017,DTCSales_Pillows,1,1,0
2017-09-30,9,2017,39,6,2017,DTCSales_Product,1,1,0
2017-09-30,9,2017,39,6,2017,DTCSales_Website,58,31,11
2017-10-01,10,2017,39,7,2017,,1,0,1
2017-10-01,10,2017,39,7,2017,DTCSales,1,1,0
2017-10-01,10,2017,39,7,2017,DTCSales_DirectMail,1,0,1
2017-10-01,10,2017,39,7,2017,DTCSales_Email,3,1,1
2017-10-01,10,2017,39,7,2017,DTCSales_NA,6,0,0
2017-10-01,10,2017,39,7,2017,DTCSales_PaidSearch,8,4,1
2017-10-01,10,2017,39,7,2017,DTCSales_Website,64,41,3
2017-10-02,10,2017,40,1,2017,,1,0,1
2017-10-02,10,2017,40,1,2017,DTCSales,24,2,6
2017-10-02,10,2017,40,1,2017,DTCSales_DirectMail,7,1,4
2017-10-02,10,2017,40,1,2017,DTCSales_Email,2,1,1
2017-10-02,10,2017,40,1,2017,DTCSales_NA,6,1,0
2017-10-02,10,2017,40,1,2017,DTCSales_PaidSearch,12,5,4
2017-10-02,10,2017,40,1,2017,DTCSales_Pillows,6,3,1
2017-10-02,10,2017,40,1,2017,DTCSales_Product,1,1,0
2017-10-02,10,2017,40,1,2017,DTCSales_Website,115,60,23
2017-10-03,10,2017,40,2,2017,,1,1,0
2017-10-03,10,2017,40,2,2017,DTCSales,22,3,1
2017-10-03,10,2017,40,2,2017,DTCSales_DirectMail,4,2,0
2017-10-03,10,2017,40,2,2017,DTCSales_Email,5,2,0
2017-10-03,10,2017,40,2,2017,DTCSales_NA,5,0,0
2017-10-03,10,2017,40,2,2017,DTCSales_PaidSearch,11,9,0
2017-10-03,10,2017,40,2,2017,DTCSales_Pillows,3,2,0
2017-10-03,10,2017,40,2,2017,DTCSales_Website,112,55,22
2017-10-04,10,2017,40,3,2017,,4,3,0
2017-10-04,10,2017,40,3,2017,DTCSales,25,2,7
2017-10-04,10,2017,40,3,2017,DTCSales_DirectMail,4,0,0
2017-10-04,10,2017,40,3,2017,DTCSales_Email,8,4,2
2017-10-04,10,2017,40,3,2017,DTCSales_NA,2,0,0
2017-10-04,10,2017,40,3,2017,DTCSales_PaidSearch,8,5,1
2017-10-04,10,2017,40,3,2017,DTCSales_Pillows,4,2,0
2017-10-04,10,2017,40,3,2017,DTCSales_Product,1,1,0
2017-10-04,10,2017,40,3,2017,DTCSales_Website,89,49,12
2017-10-05,10,2017,40,4,2017,,1,0,1
2017-10-05,10,2017,40,4,2017,DTCSales,14,1,3
2017-10-05,10,2017,40,4,2017,DTCSales_DirectMail,5,2,1
2017-10-05,10,2017,40,4,2017,DTCSales_Email,1,1,0
2017-10-05,10,2017,40,4,2017,DTCSales_NA,5,0,0
2017-10-05,10,2017,40,4,2017,DTCSales_PaidSearch,21,7,6
2017-10-05,10,2017,40,4,2017,DTCSales_Pillows,7,5,0
2017-10-05,10,2017,40,4,2017,DTCSales_Product,2,1,0
2017-10-05,10,2017,40,4,2017,DTCSales_Website,139,73,27
2017-10-06,10,2017,40,5,2017,,6,1,3
2017-10-06,10,2017,40,5,2017,DTCSales,13,0,2
2017-10-06,10,2017,40,5,2017,DTCSales_DirectMail,3,0,1
2017-10-06,10,2017,40,5,2017,DTCSales_Email,7,4,1
2017-10-06,10,2017,40,5,2017,DTCSales_NA,9,0,0
2017-10-06,10,2017,40,5,2017,DTCSales_PaidSearch,20,14,3
2017-10-06,10,2017,40,5,2017,DTCSales_Pillows,7,4,0
2017-10-06,10,2017,40,5,2017,DTCSales_Website,122,68,25
2017-10-07,10,2017,40,6,2017,,1,0,0
2017-10-07,10,2017,40,6,2017,DTCSales,9,1,2
2017-10-07,10,2017,40,6,2017,DTCSales_DirectMail,3,2,1
2017-10-07,10,2017,40,6,2017,DTCSales_Email,5,1,0
2017-10-07,10,2017,40,6,2017,DTCSales_NA,8,0,0
2017-10-07,10,2017,40,6,2017,DTCSales_PaidSearch,17,14,1
2017-10-07,10,2017,40,6,2017,DTCSales_Pillows,3,2,0
2017-10-07,10,2017,40,6,2017,DTCSales_SalesSite,1,1,0
2017-10-07,10,2017,40,6,2017,DTCSales_Website,123,76,21
2017-10-08,10,2017,40,7,2017,,3,0,1
2017-10-08,10,2017,40,7,2017,DTCSales_DirectMail,4,0,2
2017-10-08,10,2017,40,7,2017,DTCSales_NA,19,4,0
2017-10-08,10,2017,40,7,2017,DTCSales_PaidSearch,12,4,3
2017-10-08,10,2017,40,7,2017,DTCSales_Pillows,4,2,0
2017-10-08,10,2017,40,7,2017,DTCSales_SalesSite,2,0,1
