bing_date,bing_month,bing_year,bing_isoweek,bing_isodow,bing_isoyear,bing_channel_group,bing_product_group,bing_sub_channel,bing_advertiser,bing_cost,bing_impressions,bing_clicks,bing_video_views,bing_video_completes
2017-09-21,9,2017,38,3,2017,Shopping,Mattress,SN,Tempur-Pedic,3011.9799999999996,60235,379,0,0.0
2017-09-21,9,2017,38,3,2017,Shopping,Pillow,SN,Tempur-Pedic,408.7,6644,96,0,0.0
2017-09-22,9,2017,38,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,17176.67,59025,3165,0,0.0
2017-09-22,9,2017,38,4,2017,Branded Search,Other,SN,Tempur-Pedic,942.9700000000001,62262,352,0,0.0
2017-09-22,9,2017,38,4,2017,Branded Search,Pillow,SN,Tempur-Pedic,1143.0299999999995,10621,340,0,0.0
2017-09-22,9,2017,38,4,2017,Competitor Search,Mattress,SN,Tempur-Pedic,18877.12999999999,20764,830,0,0.0
2017-09-22,9,2017,38,4,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,192.12999999999997,127671,438,0,0.0
2017-09-22,9,2017,38,4,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,585.2900000000005,213682,545,0,0.0
2017-09-22,9,2017,38,4,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,176.89,17776,6,6697,6759.0
2017-09-22,9,2017,38,4,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,318.62,296716,526,0,0.0
2017-09-22,9,2017,38,4,2017,Shopping,Mattress,SN,Tempur-Pedic,2973.2900000000004,62494,385,0,0.0
2017-09-22,9,2017,38,4,2017,Shopping,Pillow,SN,Tempur-Pedic,812.12,19073,227,0,0.0
2017-09-23,9,2017,38,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,17974.520000000008,55456,3541,0,0.0
2017-09-23,9,2017,38,5,2017,Branded Search,Other,SN,Tempur-Pedic,1004.1800000000003,69202,420,0,0.0
2017-09-23,9,2017,38,5,2017,Branded Search,Pillow,SN,Tempur-Pedic,1353.0500000000002,14260,437,0,0.0
2017-09-23,9,2017,38,5,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15497.159999999998,14463,687,0,0.0
2017-09-23,9,2017,38,5,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,157.35999999999999,133443,327,0,0.0
2017-09-23,9,2017,38,5,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,579.5499999999997,182183,526,0,0.0
2017-09-23,9,2017,38,5,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,190.07,21888,10,8252,8378.0
2017-09-23,9,2017,38,5,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,316.41000000000014,304053,575,0,0.0
2017-09-23,9,2017,38,5,2017,Shopping,Mattress,SN,Tempur-Pedic,2990.72,52552,378,0,0.0
2017-09-23,9,2017,38,5,2017,Shopping,Pillow,SN,Tempur-Pedic,986.3699999999999,27197,347,0,0.0
2017-09-24,9,2017,38,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,17431.589999999997,57009,3379,0,0.0
2017-09-24,9,2017,38,6,2017,Branded Search,Other,SN,Tempur-Pedic,1119.12,81439,460,0,0.0
2017-09-24,9,2017,38,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,1496.9299999999998,13018,496,0,0.0
2017-09-24,9,2017,38,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15531.980000000003,15597,692,0,0.0
2017-09-24,9,2017,38,6,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,191.64,178851,444,0,0.0
2017-09-24,9,2017,38,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,615.9999999999998,205315,568,0,0.0
2017-09-24,9,2017,38,6,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,186.54000000000005,23124,10,8694,8791.0
2017-09-24,9,2017,38,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,330.4,351715,604,0,0.0
2017-09-24,9,2017,38,6,2017,Shopping,Mattress,SN,Tempur-Pedic,3022.19,50429,357,0,0.0
2017-09-24,9,2017,38,6,2017,Shopping,Pillow,SN,Tempur-Pedic,904.45,23861,306,0,0.0
2017-09-25,9,2017,38,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,14236.390000000007,49066,2679,0,0.0
2017-09-25,9,2017,38,7,2017,Branded Search,Other,SN,Tempur-Pedic,870.9599999999996,63850,326,0,0.0
2017-09-25,9,2017,38,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,1358.0599999999997,12502,431,0,0.0
2017-09-25,9,2017,38,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,11895.75,12069,454,0,0.0
2017-09-25,9,2017,38,7,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,192.37999999999997,183291,342,0,0.0
2017-09-25,9,2017,38,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,600.14,190199,487,0,0.0
2017-09-25,9,2017,38,7,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,172.51999999999998,17348,6,6245,6337.0
2017-09-25,9,2017,38,7,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,314.54999999999995,300874,475,0,0.0
2017-09-25,9,2017,38,7,2017,Shopping,Mattress,SN,Tempur-Pedic,3101.18,50782,361,0,0.0
2017-09-25,9,2017,38,7,2017,Shopping,Pillow,SN,Tempur-Pedic,908.8,26430,283,0,0.0
2017-09-26,9,2017,39,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,1396.9799999999996,8193,419,0,0.0
2017-09-26,9,2017,39,1,2017,Branded Search,Other,SN,Tempur-Pedic,129.76,1462,33,0,0.0
2017-09-26,9,2017,39,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,283.92999999999995,3982,222,0,0.0
2017-09-26,9,2017,39,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,6124.389999999999,9732,250,0,0.0
2017-09-26,9,2017,39,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,112.50999999999998,53003,117,0,0.0
2017-09-26,9,2017,39,1,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.0,0,0,0,0.0
2017-09-26,9,2017,39,1,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,19.88,10245,16,0,0.0
2017-09-26,9,2017,39,1,2017,Shopping,Mattress,SN,Tempur-Pedic,473.89000000000004,5431,72,0,0.0
2017-09-27,9,2017,39,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,990.8800000000001,3817,370,0,0.0
2017-09-27,9,2017,39,2,2017,Branded Search,Other,SN,Tempur-Pedic,112.39,1091,34,0,0.0
2017-09-27,9,2017,39,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,242.01,3684,199,0,0.0
2017-09-28,9,2017,39,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,3963.8700000000003,8866,1085,0,0.0
2017-09-28,9,2017,39,3,2017,Branded Search,Other,SN,Tempur-Pedic,104.13999999999999,1095,32,0,0.0
2017-09-28,9,2017,39,3,2017,Branded Search,Pillow,SN,Tempur-Pedic,236.14999999999998,3086,162,0,0.0
2017-09-29,9,2017,39,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,4762.259999999999,9322,1161,0,0.0
2017-09-29,9,2017,39,4,2017,Branded Search,Other,SN,Tempur-Pedic,98.94000000000001,1316,25,0,0.0
2017-09-29,9,2017,39,4,2017,Branded Search,Pillow,SN,Tempur-Pedic,235.93,3036,145,0,0.0
2017-09-30,9,2017,39,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,4630.529999999999,9583,1200,0,0.0
2017-09-30,9,2017,39,5,2017,Branded Search,Other,SN,Tempur-Pedic,74.28999999999999,1661,25,0,0.0
2017-09-30,9,2017,39,5,2017,Branded Search,Pillow,SN,Tempur-Pedic,281.56,3320,186,0,0.0
2017-10-01,9,2017,39,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,12527.500000000005,41864,2486,0,0.0
2017-10-01,9,2017,39,6,2017,Branded Search,Other,SN,Tempur-Pedic,692.3100000000001,57022,249,0,0.0
2017-10-01,9,2017,39,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,1514.8799999999999,12955,425,0,0.0
2017-10-01,9,2017,39,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,591.8,1799,29,0,0.0
2017-10-01,9,2017,39,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,365.84000000000003,229618,374,0,0.0
2017-10-01,9,2017,39,6,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,13.269999999999998,1467,1,539,540.0
2017-10-01,9,2017,39,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,207.75000000000003,135666,282,0,0.0
2017-10-02,10,2017,39,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,12832.629999999996,47490,2615,0,0.0
2017-10-02,10,2017,39,7,2017,Branded Search,Other,SN,Tempur-Pedic,856.1299999999999,78523,324,0,0.0
2017-10-02,10,2017,39,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,1677.2299999999996,15709,486,0,0.0
2017-10-02,10,2017,39,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,600.73,735,26,0,0.0
2017-10-02,10,2017,39,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,660.3199999999998,331118,618,0,0.0
2017-10-02,10,2017,39,7,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,42.93,4008,2,1639,1654.0
2017-10-02,10,2017,39,7,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,291.93999999999994,189133,343,0,0.0
2017-10-02,10,2017,39,7,2017,Shopping,Mattress,SN,Tempur-Pedic,4269.490000000001,66608,500,0,0.0
2017-10-02,10,2017,39,7,2017,Shopping,Pillow,SN,Tempur-Pedic,584.81,18924,184,0,0.0
2017-10-03,10,2017,40,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,14450.550000000003,61417,2831,0,0.0
2017-10-03,10,2017,40,1,2017,Branded Search,Other,SN,Tempur-Pedic,782.57,66459,286,0,0.0
2017-10-03,10,2017,40,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,1575.9600000000003,14396,436,0,0.0
2017-10-03,10,2017,40,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,602.74,855,26,0,0.0
2017-10-03,10,2017,40,1,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,356.07000000000005,244544,891,0,0.0
2017-10-03,10,2017,40,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,677.5200000000001,290786,590,0,0.0
2017-10-03,10,2017,40,1,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,39.90000000000002,3545,2,1442,1453.0
2017-10-03,10,2017,40,1,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,299.86000000000007,227001,396,0,0.0
2017-10-03,10,2017,40,1,2017,Shopping,Mattress,SN,Tempur-Pedic,4224.740000000001,91415,544,0,0.0
2017-10-03,10,2017,40,1,2017,Shopping,Pillow,SN,Tempur-Pedic,969.96,33537,321,0,0.0
2017-10-04,10,2017,40,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,14244.930000000002,61927,2773,0,0.0
2017-10-04,10,2017,40,2,2017,Branded Search,Other,SN,Tempur-Pedic,717.1400000000002,60299,251,0,0.0
2017-10-04,10,2017,40,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,1602.3499999999992,14279,421,0,0.0
2017-10-04,10,2017,40,2,2017,Competitor Search,Mattress,SN,Tempur-Pedic,647.47,1027,30,0,0.0
2017-10-04,10,2017,40,2,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1633.49,695029,2952,0,0.0
2017-10-04,10,2017,40,2,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,649.2299999999999,248383,553,0,0.0
2017-10-04,10,2017,40,2,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,39.89,3528,1,1400,1407.0
2017-10-04,10,2017,40,2,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,328.93,374699,568,0,0.0
2017-10-04,10,2017,40,2,2017,Shopping,Mattress,SN,Tempur-Pedic,4206.950000000001,86618,505,0,0.0
2017-10-04,10,2017,40,2,2017,Shopping,Pillow,SN,Tempur-Pedic,1121.62,33834,335,0,0.0
2017-10-05,10,2017,40,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,24585.230000000007,89322,4268,0,0.0
2017-10-05,10,2017,40,3,2017,Branded Search,Other,SN,Tempur-Pedic,707.6899999999997,55845,241,0,0.0
2017-10-05,10,2017,40,3,2017,Branded Search,Pillow,SN,Tempur-Pedic,2379.019999999998,23045,567,0,0.0
2017-10-05,10,2017,40,3,2017,Competitor Search,Mattress,SN,Tempur-Pedic,608.08,1109,27,0,0.0
2017-10-05,10,2017,40,3,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1140.26,842251,2183,0,0.0
2017-10-05,10,2017,40,3,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,763.5299999999999,224417,594,0,0.0
2017-10-05,10,2017,40,3,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,39.07,3351,2,1329,1341.0
2017-10-05,10,2017,40,3,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,337.5699999999999,328630,519,0,0.0
2017-10-05,10,2017,40,3,2017,Shopping,Mattress,SN,Tempur-Pedic,5993.3099999999995,115940,751,0,0.0
2017-10-05,10,2017,40,3,2017,Shopping,Pillow,SN,Tempur-Pedic,1166.83,33665,350,0,0.0
2017-10-06,10,2017,40,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,30434.020000000004,97957,4819,0,0.0
2017-10-06,10,2017,40,4,2017,Branded Search,Other,SN,Tempur-Pedic,575.4599999999999,54773,232,0,0.0
2017-10-06,10,2017,40,4,2017,Branded Search,Pillow,SN,Tempur-Pedic,2411.42,22182,548,0,0.0
2017-10-06,10,2017,40,4,2017,Competitor Search,Mattress,SN,Tempur-Pedic,773.45,1104,45,0,0.0
2017-10-06,10,2017,40,4,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1486.56,844108,3089,0,0.0
2017-10-06,10,2017,40,4,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1440.4900000000007,424858,1281,0,0.0
2017-10-06,10,2017,40,4,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,41.199999999999996,3849,1,1533,1556.0
2017-10-06,10,2017,40,4,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,480.11999999999995,770607,993,0,0.0
2017-10-06,10,2017,40,4,2017,Shopping,Mattress,SN,Tempur-Pedic,6549.859999999999,120238,808,0,0.0
2017-10-06,10,2017,40,4,2017,Shopping,Pillow,SN,Tempur-Pedic,1078.48,33465,322,0,0.0
2017-10-07,10,2017,40,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,34029.47999999999,105222,5675,0,0.0
2017-10-07,10,2017,40,5,2017,Branded Search,Other,SN,Tempur-Pedic,807.1300000000001,62761,292,0,0.0
2017-10-07,10,2017,40,5,2017,Branded Search,Pillow,SN,Tempur-Pedic,5720.190000000002,38425,1178,0,0.0
2017-10-07,10,2017,40,5,2017,Competitor Search,Mattress,SN,Tempur-Pedic,813.0200000000001,1051,44,0,0.0
2017-10-07,10,2017,40,5,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1486.87,783188,3308,0,0.0
2017-10-07,10,2017,40,5,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1375.4600000000005,484241,1362,0,0.0
2017-10-07,10,2017,40,5,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,46.57999999999999,4244,1,1726,1748.0
2017-10-07,10,2017,40,5,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,224.21999999999997,367920,443,0,0.0
2017-10-07,10,2017,40,5,2017,Shopping,Mattress,SN,Tempur-Pedic,8202.369999999997,147971,986,0,0.0
2017-10-07,10,2017,40,5,2017,Shopping,Pillow,SN,Tempur-Pedic,1197.13,34754,377,0,0.0
2017-10-08,10,2017,40,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,37136.78999999998,110120,6150,0,0.0
2017-10-08,10,2017,40,6,2017,Branded Search,Other,SN,Tempur-Pedic,1009.5600000000002,81479,376,0,0.0
2017-10-08,10,2017,40,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,7949.100000000001,60516,1847,0,0.0
2017-10-08,10,2017,40,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,788.99,1222,44,0,0.0
2017-10-08,10,2017,40,6,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1593.2,786190,3200,0,0.0
2017-10-08,10,2017,40,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1405.8000000000002,548748,1521,0,0.0
2017-10-08,10,2017,40,6,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,45.99,4308,2,1660,1662.0
2017-10-08,10,2017,40,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,67.95000000000002,34451,88,0,0.0
2017-10-08,10,2017,40,6,2017,Shopping,Mattress,SN,Tempur-Pedic,10257.12,162830,1139,0,0.0
2017-10-08,10,2017,40,6,2017,Shopping,Pillow,SN,Tempur-Pedic,1594.87,42833,454,0,0.0
2017-10-09,10,2017,40,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,37019.899999999994,118183,6029,0,0.0
2017-10-09,10,2017,40,7,2017,Branded Search,Other,SN,Tempur-Pedic,574.6899999999999,79179,260,0,0.0
2017-10-09,10,2017,40,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,8648.060000000003,62547,2165,0,0.0
2017-10-09,10,2017,40,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,759.3,998,39,0,0.0
2017-10-09,10,2017,40,7,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1618.3899999999999,863772,3150,0,0.0
2017-10-09,10,2017,40,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,2169.8199999999997,677109,1883,0,0.0
2017-10-09,10,2017,40,7,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,47.620000000000005,4472,6,1652,1660.0
2017-10-09,10,2017,40,7,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,107.26,75303,143,0,0.0
2017-10-09,10,2017,40,7,2017,Shopping,Mattress,SN,Tempur-Pedic,10095.930000000002,166584,1113,0,0.0
2017-10-09,10,2017,40,7,2017,Shopping,Pillow,SN,Tempur-Pedic,1473.87,41631,443,0,0.0
2017-10-10,10,2017,41,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,17907.739999999994,61190,3481,0,0.0
2017-10-10,10,2017,41,1,2017,Branded Search,Other,SN,Tempur-Pedic,642.99,59040,266,0,0.0
2017-10-10,10,2017,41,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,3239.4399999999996,29070,788,0,0.0
2017-10-10,10,2017,41,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,759.3299999999999,1027,38,0,0.0
2017-10-10,10,2017,41,1,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1196.47,592282,2191,0,0.0
2017-10-10,10,2017,41,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1085.6399999999999,521445,1032,0,0.0
2017-10-10,10,2017,41,1,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,47.09000000000002,4032,1,1639,1652.0
2017-10-10,10,2017,41,1,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,187.71999999999997,269347,465,0,0.0
2017-10-10,10,2017,41,1,2017,Shopping,Mattress,SN,Tempur-Pedic,3243.7499999999995,45690,340,0,0.0
2017-10-10,10,2017,41,1,2017,Shopping,Pillow,SN,Tempur-Pedic,1017.78,29538,357,0,0.0
2017-10-11,10,2017,41,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,15785.980000000003,56728,2993,0,0.0
2017-10-11,10,2017,41,2,2017,Branded Search,Other,SN,Tempur-Pedic,731.7299999999998,60894,259,0,0.0
2017-10-11,10,2017,41,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,1957.7499999999998,22343,611,0,0.0
2017-10-11,10,2017,41,2,2017,Competitor Search,Mattress,SN,Tempur-Pedic,789.04,1481,40,0,0.0
2017-10-11,10,2017,41,2,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,826.01,505787,1557,0,0.0
2017-10-11,10,2017,41,2,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,988.6099999999999,416339,880,0,0.0
2017-10-11,10,2017,41,2,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,42.63000000000001,3641,4,1426,1433.0
2017-10-11,10,2017,41,2,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,184.61,268100,442,0,0.0
2017-10-11,10,2017,41,2,2017,Shopping,Mattress,SN,Tempur-Pedic,3210.57,52945,367,0,0.0
2017-10-11,10,2017,41,2,2017,Shopping,Pillow,SN,Tempur-Pedic,990.8199999999999,31634,348,0,0.0
2017-10-12,10,2017,41,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,15928.269999999997,65091,3305,0,0.0
2017-10-12,10,2017,41,3,2017,Branded Search,Other,SN,Tempur-Pedic,644.5299999999999,68160,241,0,0.0
2017-10-12,10,2017,41,3,2017,Branded Search,Pillow,SN,Tempur-Pedic,1995.94,21901,598,0,0.0
2017-10-12,10,2017,41,3,2017,Competitor Search,Mattress,SN,Tempur-Pedic,758.91,5552,84,0,0.0
2017-10-12,10,2017,41,3,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,348.1,372331,712,0,0.0
2017-10-12,10,2017,41,3,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,725.5200000000002,355856,641,0,0.0
2017-10-12,10,2017,41,3,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,43.76,3724,4,1505,1508.0
2017-10-12,10,2017,41,3,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,195.69000000000003,199369,335,0,0.0
2017-10-12,10,2017,41,3,2017,Shopping,Mattress,SN,Tempur-Pedic,3195.28,67994,410,0,0.0
2017-10-12,10,2017,41,3,2017,Shopping,Pillow,SN,Tempur-Pedic,1008.47,23550,295,0,0.0
2017-10-13,10,2017,41,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,17800.770000000004,62580,3556,0,0.0
2017-10-13,10,2017,41,4,2017,Branded Search,Other,SN,Tempur-Pedic,422.40999999999997,50476,167,0,0.0
2017-10-13,10,2017,41,4,2017,Branded Search,Pillow,SN,Tempur-Pedic,1801.7099999999994,21152,538,0,0.0
2017-10-13,10,2017,41,4,2017,Competitor Search,Mattress,SN,Tempur-Pedic,761.4399999999998,5868,80,0,0.0
2017-10-13,10,2017,41,4,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,206.52999999999997,199772,425,0,0.0
2017-10-13,10,2017,41,4,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,743.4699999999999,298038,655,0,0.0
2017-10-13,10,2017,41,4,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,38.32000000000001,3404,6,1340,1347.0
2017-10-13,10,2017,41,4,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,177.89,156723,263,0,0.0
2017-10-13,10,2017,41,4,2017,Shopping,Mattress,SN,Tempur-Pedic,3203.13,54545,364,0,0.0
2017-10-13,10,2017,41,4,2017,Shopping,Pillow,SN,Tempur-Pedic,988.76,29845,328,0,0.0
2017-10-14,10,2017,41,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,18681.510000000002,72238,3709,0,0.0
2017-10-14,10,2017,41,5,2017,Branded Search,Other,SN,Tempur-Pedic,508.9400000000001,48666,214,0,0.0
2017-10-14,10,2017,41,5,2017,Branded Search,Pillow,SN,Tempur-Pedic,1843.83,21122,621,0,0.0
2017-10-14,10,2017,41,5,2017,Competitor Search,Mattress,SN,Tempur-Pedic,742.7300000000001,6536,85,0,0.0
2017-10-14,10,2017,41,5,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,190.28000000000003,204182,418,0,0.0
2017-10-14,10,2017,41,5,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,885.5100000000002,332757,815,0,0.0
2017-10-14,10,2017,41,5,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,39.63999999999999,3715,1,1534,1531.0
2017-10-14,10,2017,41,5,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,187.62,266973,390,0,0.0
2017-10-14,10,2017,41,5,2017,Shopping,Mattress,SN,Tempur-Pedic,3202.48,48974,441,0,0.0
2017-10-14,10,2017,41,5,2017,Shopping,Pillow,SN,Tempur-Pedic,1009.28,25349,304,0,0.0
2017-10-15,10,2017,41,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,18486.900000000005,68838,3680,0,0.0
2017-10-15,10,2017,41,6,2017,Branded Search,Other,SN,Tempur-Pedic,666.9399999999999,63913,261,0,0.0
2017-10-15,10,2017,41,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,2039.53,25223,717,0,0.0
2017-10-15,10,2017,41,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,772.06,4912,83,0,0.0
2017-10-15,10,2017,41,6,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,238.31000000000003,249329,536,0,0.0
2017-10-15,10,2017,41,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,769.5799999999999,367341,811,0,0.0
2017-10-15,10,2017,41,6,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,36.11000000000001,3478,5,1377,1380.0
2017-10-15,10,2017,41,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,180.63000000000005,222972,327,0,0.0
2017-10-15,10,2017,41,6,2017,Shopping,Mattress,SN,Tempur-Pedic,3250.38,54172,471,0,0.0
2017-10-15,10,2017,41,6,2017,Shopping,Pillow,SN,Tempur-Pedic,1010.6500000000001,27644,336,0,0.0
2017-10-16,10,2017,41,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,20185.939999999995,77518,3931,0,0.0
2017-10-16,10,2017,41,7,2017,Branded Search,Other,SN,Tempur-Pedic,457.79999999999995,44223,165,0,0.0
2017-10-16,10,2017,41,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,1815.6000000000006,21390,594,0,0.0
2017-10-16,10,2017,41,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,770.2500000000001,4880,73,0,0.0
2017-10-16,10,2017,41,7,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,199.62000000000006,203724,391,0,0.0
2017-10-16,10,2017,41,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,794.5299999999997,331608,703,0,0.0
2017-10-16,10,2017,41,7,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,33.25,2870,2,1137,1145.0
2017-10-16,10,2017,41,7,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,180.41000000000003,202548,310,0,0.0
2017-10-16,10,2017,41,7,2017,Shopping,Mattress,SN,Tempur-Pedic,4571.63,73460,610,0,0.0
2017-10-16,10,2017,41,7,2017,Shopping,Pillow,SN,Tempur-Pedic,1020.1600000000001,21896,305,0,0.0
2017-10-17,10,2017,42,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,18696.90999999999,82470,4034,0,0.0
2017-10-17,10,2017,42,1,2017,Branded Search,Other,SN,Tempur-Pedic,374.13,33441,118,0,0.0
2017-10-17,10,2017,42,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,1393.18,18334,514,0,0.0
2017-10-17,10,2017,42,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,748.28,6047,80,0,0.0
2017-10-17,10,2017,42,1,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,178.54,215755,348,0,0.0
2017-10-17,10,2017,42,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,783.56,346672,675,0,0.0
2017-10-17,10,2017,42,1,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,30.949999999999996,2573,1,1040,1042.0
