hit_date,hit_isoweek,hit_month,hit_quarter,hit_year,hit_isoyear,hit_brandname,hit_parentcompany,hit_brandtype,hit_brandsubtype,hit_value
2018-04-01,13,3,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,35990.0
2018-04-01,13,3,1,2018,2018,Helix,Helix,manufacturer,disruptor,33782.0
2018-04-01,13,3,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,32228.0
2018-04-01,13,3,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,45002.0
2018-04-01,13,3,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,38390.0
2018-04-01,13,3,1,2018,2018,cocoon,tsi,manufacturer,disruptor,12656.0
2018-04-01,13,3,1,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,12258.0
2018-04-01,13,3,1,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,17880.0
2018-04-01,13,3,1,2018,2018,Nolah,Nolah,manufacturer,disruptor,12577.0
2018-04-01,13,3,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1994.0
2018-04-01,13,3,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1994.0
2018-04-08,14,4,2,2018,2018,purple,purple,manufacturer,disruptor,682663.0
2018-04-08,14,4,2,2018,2018,casper,casper,manufacturer,disruptor,299024.0
2018-04-08,14,4,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,333900.0
2018-04-08,14,4,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,115865.0
2018-04-08,14,4,2,2018,2018,leesa,leesa,manufacturer,disruptor,98635.0
2018-04-08,14,4,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,71502.0
2018-04-08,14,4,2,2018,2018,Helix,Helix,manufacturer,disruptor,41032.0
2017-04-02,13,4,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,90704.0
2017-04-02,13,4,2,2017,2017,serta,ssb,manufacturer,traditional,57481.0
2017-04-02,13,4,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,31404.0
2017-04-02,13,4,2,2017,2017,sealy,tsi,manufacturer,traditional,13578.0
2017-04-02,13,4,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,5915.0
2017-04-09,14,4,2,2017,2017,sleep number,select comfort,manufacturer,traditional,238933.0
2017-04-09,14,4,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,97885.0
2017-04-09,14,4,2,2017,2017,serta,ssb,manufacturer,traditional,43647.0
2017-04-09,14,4,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,20880.0
2017-04-09,14,4,2,2017,2017,sealy,tsi,manufacturer,traditional,17467.0
2017-04-09,14,4,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,6368.0
2018-06-03,22,6,2,2018,2018,sealy,tsi,manufacturer,traditional,37403.0
2018-06-03,22,6,2,2018,2018,stearns & foster,tsi,manufacturer,traditional,20961.0
2018-04-08,14,4,2,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,41011.0
2018-04-08,14,4,2,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,32899.0
2018-04-08,14,4,2,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,28365.0
2018-04-08,14,4,2,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,32107.0
2018-04-08,14,4,2,2018,2018,cocoon,tsi,manufacturer,disruptor,12078.0
2018-04-08,14,4,2,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,11184.0
2018-04-08,14,4,2,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,18882.0
2018-04-08,14,4,2,2018,2018,Nolah,Nolah,manufacturer,disruptor,10826.0
2018-04-08,14,4,2,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1444.0
2018-04-08,14,4,2,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1444.0
2018-05-27,21,5,2,2018,2018,purple,purple,manufacturer,disruptor,637221.0
2018-05-27,21,5,2,2018,2018,casper,casper,manufacturer,disruptor,439325.0
2018-04-15,15,4,2,2018,2018,purple,purple,manufacturer,disruptor,712455.0
2018-04-15,15,4,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,366685.0
2018-04-15,15,4,2,2018,2018,casper,casper,manufacturer,disruptor,292928.0
2018-04-15,15,4,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,135796.0
2018-04-15,15,4,2,2018,2018,saatva,saatva,manufacturer,disruptor,178751.0
2018-04-15,15,4,2,2018,2018,leesa,leesa,manufacturer,disruptor,110788.0
2018-04-15,15,4,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,65142.0
2017-06-25,25,6,2,2017,2017,serta,ssb,manufacturer,traditional,71901.0
2017-06-25,25,6,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,33767.0
2017-06-25,25,6,2,2017,2017,sealy,tsi,manufacturer,traditional,38457.0
2018-04-15,15,4,2,2018,2018,Helix,Helix,manufacturer,disruptor,32375.0
2017-06-25,25,6,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,26205.0
2017-07-02,26,7,3,2017,2017,sleep number,select comfort,manufacturer,traditional,358066.0
2017-07-02,26,7,3,2017,2017,tempur-pedic,tsi,manufacturer,traditional,109341.0
2017-07-02,26,7,3,2017,2017,serta,ssb,manufacturer,traditional,99050.0
2017-07-02,26,7,3,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,40944.0
2018-04-15,15,4,2,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,37368.0
2018-04-22,16,4,2,2018,2018,purple,purple,manufacturer,disruptor,821434.0
2018-04-22,16,4,2,2018,2018,casper,casper,manufacturer,disruptor,306130.0
2018-04-22,16,4,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,359886.0
2018-04-22,16,4,2,2018,2018,saatva,saatva,manufacturer,disruptor,169992.0
2018-04-22,16,4,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,141428.0
2018-04-22,16,4,2,2018,2018,leesa,leesa,manufacturer,disruptor,117925.0
2018-04-22,16,4,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,70948.0
2018-04-22,16,4,2,2018,2018,Helix,Helix,manufacturer,disruptor,26414.0
2018-04-22,16,4,2,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,26524.0
2018-02-18,7,2,1,2018,2018,simmons/beautyrest,ssb,manufacturer,traditional,90823.0
2018-02-18,7,2,1,2018,2018,sealy,tsi,manufacturer,traditional,30959.0
2018-02-18,7,2,1,2018,2018,stearns & foster,tsi,manufacturer,traditional,19823.0
2018-02-25,8,2,1,2018,2018,sleep number,select comfort,manufacturer,traditional,561429.0
2018-02-25,8,2,1,2018,2018,tempur-pedic,tsi,manufacturer,traditional,218806.0
2018-02-25,8,2,1,2018,2018,serta,ssb,manufacturer,traditional,100769.0
2018-02-25,8,2,1,2018,2018,simmons/beautyrest,ssb,manufacturer,traditional,64067.0
2018-02-25,8,2,1,2018,2018,sealy,tsi,manufacturer,traditional,32190.0
2018-02-25,8,2,1,2018,2018,stearns & foster,tsi,manufacturer,traditional,16806.0
2018-03-04,9,3,1,2018,2018,sleep number,select comfort,manufacturer,traditional,373942.0
2018-03-04,9,3,1,2018,2018,tempur-pedic,tsi,manufacturer,traditional,148318.0
2018-03-04,9,3,1,2018,2018,serta,ssb,manufacturer,traditional,89889.0
2018-03-04,9,3,1,2018,2018,simmons/beautyrest,ssb,manufacturer,traditional,36067.0
2018-03-04,9,3,1,2018,2018,sealy,tsi,manufacturer,traditional,28002.0
2018-03-04,9,3,1,2018,2018,stearns & foster,tsi,manufacturer,traditional,12442.0
2018-03-11,10,3,1,2018,2018,sleep number,select comfort,manufacturer,traditional,328925.0
2018-03-11,10,3,1,2018,2018,tempur-pedic,tsi,manufacturer,traditional,112927.0
2018-03-11,10,3,1,2018,2018,serta,ssb,manufacturer,traditional,78573.0
2018-03-11,10,3,1,2018,2018,simmons/beautyrest,ssb,manufacturer,traditional,28052.0
2018-04-15,15,4,2,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,30619.0
2018-04-15,15,4,2,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,25558.0
2018-04-15,15,4,2,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,29045.0
2018-04-15,15,4,2,2018,2018,cocoon,tsi,manufacturer,disruptor,9439.0
2018-04-15,15,4,2,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,15187.0
2018-04-15,15,4,2,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,7207.0
2018-04-15,15,4,2,2018,2018,Nolah,Nolah,manufacturer,disruptor,6342.0
2018-04-15,15,4,2,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1991.0
2018-04-15,15,4,2,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1991.0
2018-06-03,22,6,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,327052.0
2018-06-03,22,6,2,2018,2018,saatva,saatva,manufacturer,disruptor,213898.0
2018-06-03,22,6,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,147317.0
2018-06-03,22,6,2,2018,2018,leesa,leesa,manufacturer,disruptor,139338.0
2018-06-03,22,6,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,75677.0
2018-06-03,22,6,2,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,39659.0
2018-06-03,22,6,2,2018,2018,Helix,Helix,manufacturer,disruptor,57359.0
2018-06-03,22,6,2,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,54163.0
2018-03-11,10,3,1,2018,2018,sealy,tsi,manufacturer,traditional,25738.0
2018-03-11,10,3,1,2018,2018,stearns & foster,tsi,manufacturer,traditional,8973.0
2018-06-10,23,6,2,2018,2018,purple,purple,manufacturer,disruptor,495163.0
2018-06-10,23,6,2,2018,2018,casper,casper,manufacturer,disruptor,330955.0
2018-06-10,23,6,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,302332.0
2018-06-10,23,6,2,2018,2018,saatva,saatva,manufacturer,disruptor,166364.0
2018-06-10,23,6,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,110860.0
2018-06-10,23,6,2,2018,2018,leesa,leesa,manufacturer,disruptor,75732.0
2018-06-10,23,6,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,54117.0
2018-06-10,23,6,2,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,41382.0
2018-06-10,23,6,2,2018,2018,Helix,Helix,manufacturer,disruptor,36201.0
2018-06-10,23,6,2,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,38203.0
2018-06-10,23,6,2,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,29479.0
2018-06-10,23,6,2,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,28050.0
2018-06-10,23,6,2,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,11980.0
2018-06-10,23,6,2,2018,2018,Nolah,Nolah,manufacturer,disruptor,14614.0
2018-06-10,23,6,2,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,10566.0
2018-06-10,23,6,2,2018,2018,cocoon,tsi,manufacturer,disruptor,12400.0
2018-06-10,23,6,2,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,2590.0
2018-06-10,23,6,2,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,2590.0
2018-06-03,22,6,2,2018,2018,sleep number,select comfort,manufacturer,traditional,424082.0
2018-06-03,22,6,2,2018,2018,serta,ssb,manufacturer,traditional,89374.0
2018-06-03,22,6,2,2018,2018,tempur-pedic,tsi,manufacturer,traditional,270033.0
2018-06-03,22,6,2,2018,2018,simmons/beautyrest,ssb,manufacturer,traditional,65029.0
2018-06-10,23,6,2,2018,2018,sleep number,select comfort,manufacturer,traditional,345603.0
2018-06-10,23,6,2,2018,2018,serta,ssb,manufacturer,traditional,61152.0
2018-06-10,23,6,2,2018,2018,tempur-pedic,tsi,manufacturer,traditional,95628.0
2018-06-10,23,6,2,2018,2018,simmons/beautyrest,ssb,manufacturer,traditional,41931.0
2018-06-10,23,6,2,2018,2018,sealy,tsi,manufacturer,traditional,22868.0
2018-06-10,23,6,2,2018,2018,stearns & foster,tsi,manufacturer,traditional,6861.0
2018-05-27,21,5,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,313680.0
2018-05-27,21,5,2,2018,2018,saatva,saatva,manufacturer,disruptor,155584.0
2018-05-27,21,5,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,175437.0
2018-05-27,21,5,2,2018,2018,leesa,leesa,manufacturer,disruptor,134934.0
2018-05-27,21,5,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,56015.0
2018-05-27,21,5,2,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,35212.0
2018-05-27,21,5,2,2018,2018,Helix,Helix,manufacturer,disruptor,49883.0
2018-05-27,21,5,2,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,45905.0
2018-05-27,21,5,2,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,26338.0
2018-05-27,21,5,2,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,24553.0
2018-05-27,21,5,2,2018,2018,cocoon,tsi,manufacturer,disruptor,18303.0
2018-06-03,22,6,2,2018,2018,purple,purple,manufacturer,disruptor,620413.0
2018-06-03,22,6,2,2018,2018,casper,casper,manufacturer,disruptor,438663.0
2018-06-17,24,6,2,2018,2018,purple,purple,manufacturer,disruptor,512777.0
2018-06-17,24,6,2,2018,2018,casper,casper,manufacturer,disruptor,288276.0
2018-06-17,24,6,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,285676.0
2018-06-17,24,6,2,2018,2018,saatva,saatva,manufacturer,disruptor,150144.0
2018-06-17,24,6,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,135151.0
2018-06-17,24,6,2,2018,2018,leesa,leesa,manufacturer,disruptor,78904.0
2018-06-17,24,6,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,45592.0
2018-06-17,24,6,2,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,50725.0
2018-06-17,24,6,2,2018,2018,Helix,Helix,manufacturer,disruptor,37648.0
2018-06-17,24,6,2,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,37883.0
2018-06-17,24,6,2,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,25237.0
2018-06-17,24,6,2,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,24313.0
2018-06-17,24,6,2,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,11699.0
2018-06-17,24,6,2,2018,2018,Nolah,Nolah,manufacturer,disruptor,8960.0
2018-06-17,24,6,2,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,8905.0
2018-06-17,24,6,2,2018,2018,cocoon,tsi,manufacturer,disruptor,7730.0
2018-06-17,24,6,2,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1843.0
2018-06-17,24,6,2,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1843.0
2018-06-24,25,6,2,2018,2018,purple,purple,manufacturer,disruptor,479611.0
2018-06-24,25,6,2,2018,2018,casper,casper,manufacturer,disruptor,375503.0
2018-06-24,25,6,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,302584.0
2018-06-24,25,6,2,2018,2018,saatva,saatva,manufacturer,disruptor,172583.0
2018-06-24,25,6,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,133797.0
2018-06-24,25,6,2,2018,2018,leesa,leesa,manufacturer,disruptor,100468.0
2018-06-24,25,6,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,45930.0
2018-06-24,25,6,2,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,45475.0
2018-06-24,25,6,2,2018,2018,Helix,Helix,manufacturer,disruptor,41872.0
2018-06-24,25,6,2,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,32179.0
2018-06-24,25,6,2,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,34068.0
2018-06-24,25,6,2,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,16553.0
2018-06-24,25,6,2,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,15371.0
2018-06-24,25,6,2,2018,2018,Nolah,Nolah,manufacturer,disruptor,9380.0
2018-06-24,25,6,2,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,11408.0
2018-06-24,25,6,2,2018,2018,cocoon,tsi,manufacturer,disruptor,9254.0
2018-06-24,25,6,2,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1735.0
2018-06-24,25,6,2,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1735.0
2018-07-01,26,6,2,2018,2018,purple,purple,manufacturer,disruptor,526596.0
2018-07-01,26,6,2,2018,2018,casper,casper,manufacturer,disruptor,427672.0
2018-07-01,26,6,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,264651.0
2018-07-01,26,6,2,2018,2018,saatva,saatva,manufacturer,disruptor,152108.0
2018-07-01,26,6,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,132140.0
2018-07-01,26,6,2,2018,2018,leesa,leesa,manufacturer,disruptor,124799.0
2018-07-01,26,6,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,57102.0
2018-07-01,26,6,2,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,50117.0
2018-07-01,26,6,2,2018,2018,Helix,Helix,manufacturer,disruptor,44299.0
2018-07-01,26,6,2,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,40397.0
2018-07-01,26,6,2,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,26502.0
2018-07-01,26,6,2,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,21580.0
2018-07-01,26,6,2,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,16568.0
2018-07-01,26,6,2,2018,2018,Nolah,Nolah,manufacturer,disruptor,12986.0
2018-07-01,26,6,2,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,11948.0
2018-07-01,26,6,2,2018,2018,cocoon,tsi,manufacturer,disruptor,7822.0
2018-07-01,26,6,2,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1651.0
2018-07-01,26,6,2,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1651.0
2018-06-17,24,6,2,2018,2018,sleep number,select comfort,manufacturer,traditional,340880.0
2018-06-17,24,6,2,2018,2018,serta,ssb,manufacturer,traditional,75920.0
2018-06-17,24,6,2,2018,2018,tempur-pedic,tsi,manufacturer,traditional,72077.0
2018-06-17,24,6,2,2018,2018,simmons/beautyrest,ssb,manufacturer,traditional,37345.0
2018-06-17,24,6,2,2018,2018,sealy,tsi,manufacturer,traditional,18821.0
2018-06-17,24,6,2,2018,2018,stearns & foster,tsi,manufacturer,traditional,5863.0
2018-06-24,25,6,2,2018,2018,sleep number,select comfort,manufacturer,traditional,352173.0
2018-06-24,25,6,2,2018,2018,serta,ssb,manufacturer,traditional,95524.0
2018-06-24,25,6,2,2018,2018,tempur-pedic,tsi,manufacturer,traditional,85253.0
2018-06-24,25,6,2,2018,2018,simmons/beautyrest,ssb,manufacturer,traditional,36885.0
2018-06-24,25,6,2,2018,2018,sealy,tsi,manufacturer,traditional,19192.0
2018-06-24,25,6,2,2018,2018,stearns & foster,tsi,manufacturer,traditional,3406.0
2018-07-01,26,6,2,2018,2018,sleep number,select comfort,manufacturer,traditional,380957.0
2018-07-01,26,6,2,2018,2018,serta,ssb,manufacturer,traditional,107217.0
2018-07-01,26,6,2,2018,2018,tempur-pedic,tsi,manufacturer,traditional,99460.0
2018-07-01,26,6,2,2018,2018,simmons/beautyrest,ssb,manufacturer,traditional,53913.0
2018-07-01,26,6,2,2018,2018,sealy,tsi,manufacturer,traditional,16288.0
2018-07-01,26,6,2,2018,2018,stearns & foster,tsi,manufacturer,traditional,5177.0
2017-05-14,19,5,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,150378.0
2017-05-14,19,5,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,23550.0
2017-05-14,19,5,2,2017,2017,sealy,tsi,manufacturer,traditional,34662.0
2017-05-14,19,5,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,11131.0
2017-05-21,20,5,2,2017,2017,sleep number,select comfort,manufacturer,traditional,294838.0
2017-05-21,20,5,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,182021.0
2017-05-21,20,5,2,2017,2017,serta,ssb,manufacturer,traditional,68684.0
2017-05-21,20,5,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,31433.0
2017-05-21,20,5,2,2017,2017,sealy,tsi,manufacturer,traditional,58698.0
2017-05-21,20,5,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,15221.0
2017-05-28,21,5,2,2017,2017,sleep number,select comfort,manufacturer,traditional,342745.0
2017-05-28,21,5,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,210112.0
2017-05-28,21,5,2,2017,2017,serta,ssb,manufacturer,traditional,113967.0
2017-05-28,21,5,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,47679.0
2017-05-28,21,5,2,2017,2017,sealy,tsi,manufacturer,traditional,56653.0
2017-05-28,21,5,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,20143.0
2017-06-04,22,6,2,2017,2017,sleep number,select comfort,manufacturer,traditional,331085.0
2017-06-04,22,6,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,209053.0
2017-06-04,22,6,2,2017,2017,serta,ssb,manufacturer,traditional,109140.0
2017-06-25,25,6,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,82300.0
2017-07-02,26,7,3,2017,2017,sealy,tsi,manufacturer,traditional,38714.0
2017-07-02,26,7,3,2017,2017,stearns & foster,tsi,manufacturer,traditional,28603.0
2017-07-09,27,7,3,2017,2017,sleep number,select comfort,manufacturer,traditional,368175.0
2017-04-16,15,4,2,2017,2017,sealy,tsi,manufacturer,traditional,13502.0
2017-04-16,15,4,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,18864.0
2017-04-16,15,4,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,3883.0
2017-04-23,16,4,2,2017,2017,sleep number,select comfort,manufacturer,traditional,215013.0
2017-04-23,16,4,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,114526.0
2017-04-23,16,4,2,2017,2017,serta,ssb,manufacturer,traditional,47638.0
2017-06-04,22,6,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,54437.0
2017-06-04,22,6,2,2017,2017,sealy,tsi,manufacturer,traditional,41106.0
2017-06-04,22,6,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,16615.0
2017-06-11,23,6,2,2017,2017,sleep number,select comfort,manufacturer,traditional,275665.0
2017-06-11,23,6,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,121399.0
2017-06-11,23,6,2,2017,2017,serta,ssb,manufacturer,traditional,74312.0
2017-06-11,23,6,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,31291.0
2017-06-11,23,6,2,2017,2017,sealy,tsi,manufacturer,traditional,27213.0
2017-06-11,23,6,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,16643.0
2017-06-18,24,6,2,2017,2017,sleep number,select comfort,manufacturer,traditional,309063.0
2017-06-18,24,6,2,2017,2017,tempur-pedic,tsi,manufacturer,traditional,89001.0
2017-06-18,24,6,2,2017,2017,serta,ssb,manufacturer,traditional,77726.0
2017-06-18,24,6,2,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,31002.0
2017-06-18,24,6,2,2017,2017,sealy,tsi,manufacturer,traditional,27636.0
2017-06-18,24,6,2,2017,2017,stearns & foster,tsi,manufacturer,traditional,21496.0
2017-06-25,25,6,2,2017,2017,sleep number,select comfort,manufacturer,traditional,314509.0
2017-11-05,44,11,4,2017,2017,stearns & foster,tsi,manufacturer,traditional,6939.0
2017-11-12,45,11,4,2017,2017,sleep number,select comfort,manufacturer,traditional,372891.0
2017-11-12,45,11,4,2017,2017,tempur-pedic,tsi,manufacturer,traditional,146904.0
2017-11-12,45,11,4,2017,2017,serta,ssb,manufacturer,traditional,75607.0
